time,error
0.0191036,68.7819
0.0191184,68.7806
0.0191332,68.7792
0.019148,68.7778
0.0191628,68.7765
0.0191776,68.7751
0.0191924,68.7738
0.0192073,68.7724
0.0192221,68.771
0.0192369,68.7697
0.0192517,68.7683
0.0192665,68.767
0.0192813,68.7656
0.0192961,68.7643
0.0193109,68.7629
0.0193257,68.7615
0.0193405,68.7602
0.0193553,68.7588
0.0193702,68.7575
0.019385,68.7561
0.0193998,68.7547
0.0194146,68.7534
0.0194294,68.752
0.0194442,68.7507
0.019459,68.7493
0.0194738,68.748
0.0194886,68.7466
0.0195034,68.7452
0.0195182,68.7439
0.0195331,68.7425
0.0195479,68.7412
0.0195627,68.7398
0.0195775,68.7384
0.0195923,68.7371
0.0196071,68.7357
0.0196219,68.7344
0.0196367,68.733
0.0196515,68.7317
0.0196663,68.7303
0.0196811,68.7289
0.019696,68.7276
0.0197108,68.7262
0.0197256,68.7249
0.0197404,68.7235
0.0197552,68.7222
0.01977,68.7208
0.0197848,68.7194
0.0197996,68.7181
0.0198144,68.7167
0.0198292,68.7154
0.019844,68.714
0.0198589,68.7127
0.0198737,68.7113
0.0198885,68.71
0.0199033,68.7086
0.0199181,68.7072
0.0199329,68.7059
0.0199477,68.7045
0.0199625,68.7032
0.0199773,68.7018
0.0199921,68.7005
0.0200069,68.6991
0.0200217,68.6977
0.0200366,68.6964
0.0200514,68.695
0.0200662,68.6937
0.020081,68.6923
0.0200958,68.691
0.0201106,68.6896
0.0201254,68.6883
0.0201402,68.6869
0.020155,68.6855
0.0201698,68.6842
0.0201846,68.6828
0.0201995,68.6815
0.0202143,68.6801
0.0202291,68.6788
0.0202439,68.6774
0.0202587,68.6761
0.0202735,68.6747
0.0202883,68.6734
0.0203031,68.672
0.0203179,68.6706
0.0203327,68.6693
0.0203475,68.6679
0.0203624,68.6666
0.0203772,68.6652
0.020392,68.6639
0.0204068,68.6625
0.0204216,68.6612
0.0204364,68.6598
0.0204512,68.6585
0.020466,68.6571
0.0204808,68.6558
0.0204956,68.6544
0.0205104,68.653
0.0205253,68.6517
0.0205401,68.6503
0.0205549,68.649
0.0205697,68.6476
0.0205845,68.6463
0.0205993,68.6449
0.0206141,68.6436
0.0206289,68.6422
0.0206437,68.6409
0.0206585,68.6395
0.0206733,68.6382
0.0206882,68.6368
0.020703,68.6355
0.0207178,68.6341
0.0207326,68.6328
0.0207474,68.6314
0.0207622,68.6301
0.020777,68.6287
0.0207918,68.6273
0.0208066,68.626
0.0208214,68.6246
0.0208362,68.6233
0.0208511,68.6219
0.0208659,68.6206
0.0208807,68.6192
0.0208955,68.6179
0.0209103,68.6165
0.0209251,68.6152
0.0209399,68.6138
0.0209547,68.6125
0.0209695,68.6111
0.0209843,68.6098
0.0209991,68.6084
0.021014,68.6071
0.0210288,68.6057
0.0210436,68.6044
0.0210584,68.603
0.0210732,68.6017
0.021088,68.6003
0.0211028,68.599
0.0211176,68.5976
0.0211324,68.5963
0.0211472,68.5949
0.021162,68.5936
0.0211769,68.5922
0.0211917,68.5909
0.0212065,68.5895
0.0212213,68.5882
0.0212361,68.5868
0.0212509,68.5855
0.0212657,68.5841
0.0212805,68.5828
0.0212953,68.5814
0.0213101,68.5801
0.0213249,68.5787
0.0213397,68.5774
0.0213546,68.576
0.0213694,68.5747
0.0213842,68.5733
0.021399,68.572
0.0214138,68.5706
0.0214286,68.5693
0.0214434,68.5679
0.0214582,68.5666
0.021473,68.5652
0.0214878,68.5639
0.0215026,68.5625
0.0215175,68.5612
0.0215323,68.5598
0.0215471,68.5585
0.0215619,68.5571
0.0215767,68.5558
0.0215915,68.5544
0.0216063,68.5531
0.0216211,68.5517
0.0216359,68.5504
0.0216507,68.5491
0.0216655,68.5477
0.0216804,68.5464
0.0216952,68.545
0.02171,68.5437
0.0217248,68.5423
0.0217396,68.541
0.0217544,68.5396
0.0217692,68.5383
0.021784,68.5369
0.0217988,68.5356
0.0218136,68.5342
0.0218284,68.5329
0.0218433,68.5315
0.0218581,68.5302
0.0218729,68.5288
0.0218877,68.5275
0.0219025,68.5261
0.0219173,68.5248
0.0219321,68.5235
0.0219469,68.5221
0.0219617,68.5208
0.0219765,68.5194
0.0219913,68.5181
0.0220062,68.5167
0.022021,68.5154
0.0220358,68.514
0.0220506,68.5127
0.0220654,68.5113
0.0220802,68.51
0.022095,68.5086
0.0221098,68.5073
0.0221246,68.506
0.0221394,68.5046
0.0221542,68.5033
0.0221691,68.5019
0.0221839,68.5006
0.0221987,68.4992
0.0222135,68.4979
0.0222283,68.4965
0.0222431,68.4952
0.0222579,68.4939
0.0222727,68.4925
0.0222875,68.4912
0.0223023,68.4898
0.0223171,68.4885
0.022332,68.4871
0.0223468,68.4858
0.0223616,68.4844
0.0223764,68.4831
0.0223912,68.4817
0.022406,68.4804
0.0224208,68.4791
0.0224356,68.4777
0.0224504,68.4764
0.0224652,68.475
0.02248,68.4737
0.0224949,68.4723
0.0225097,68.471
0.0225245,68.4697
0.0225393,68.4683
0.0225541,68.467
0.0225689,68.4656
0.0225837,68.4643
0.0225985,68.4629
0.0226133,68.4616
0.0226281,68.4602
0.0226429,68.4589
0.0226577,68.4576
0.0226726,68.4562
0.0226874,68.4549
0.0227022,68.4535
0.022717,68.4522
0.0227318,68.4508
0.0227466,68.4495
0.0227614,68.4482
0.0227762,68.4468
0.022791,68.4455
0.0228058,68.4441
0.0228206,68.4428
0.0228355,68.4415
0.0228503,68.4401
0.0228651,68.4388
0.0228799,68.4374
0.0228947,68.4361
0.0229095,68.4347
0.0229243,68.4334
0.0229391,68.4321
0.0229539,68.4307
0.0229687,68.4294
0.0229835,68.428
0.0229984,68.4267
0.0230132,68.4253
0.023028,68.424
0.0230428,68.4227
0.0230576,68.4213
0.0230724,68.42
0.0230872,68.4186
0.023102,68.4173
0.0231168,68.416
0.0231316,68.4146
0.0231464,68.4133
0.0231613,68.4119
0.0231761,68.4106
0.0231909,68.4093
0.0232057,68.4079
0.0232205,68.4066
0.0232353,68.4052
0.0232501,68.4039
0.0232649,68.4026
0.0232797,68.4012
0.0232945,68.3999
0.0233093,68.3985
0.0233242,68.3972
0.023339,68.3959
0.0233538,68.3945
0.0233686,68.3932
0.0233834,68.3918
0.0233982,68.3905
0.023413,68.3892
0.0234278,68.3878
0.0234426,68.3865
0.0234574,68.3851
0.0234722,68.3838
0.0234871,68.3825
0.0235019,68.3811
0.0235167,68.3798
0.0235315,68.3784
0.0235463,68.3771
0.0235611,68.3758
0.0235759,68.3744
0.0235907,68.3731
0.0236055,68.3717
0.0236203,68.3704
0.0236351,68.3691
0.02365,68.3677
0.0236648,68.3664
0.0236796,68.365
0.0236944,68.3637
0.0237092,68.3624
0.023724,68.361
0.0237388,68.3597
0.0237536,68.3584
0.0237684,68.357
0.0237832,68.3557
0.023798,68.3543
0.0238129,68.353
0.0238277,68.3517
0.0238425,68.3503
0.0238573,68.349
0.0238721,68.3476
0.0238869,68.3463
0.0239017,68.345
0.0239165,68.3436
0.0239313,68.3423
0.0239461,68.341
0.0239609,68.3396
0.0239757,68.3383
0.0239906,68.3369
0.0240054,68.3356
0.0240202,68.3343
0.024035,68.3329
0.0240498,68.3316
0.0240646,68.3303
0.0240794,68.3289
0.0240942,68.3276
0.024109,68.3263
0.0241238,68.3249
0.0241386,68.3236
0.0241535,68.3222
0.0241683,68.3209
0.0241831,68.3196
0.0241979,68.3182
0.0242127,68.3169
0.0242275,68.3156
0.0242423,68.3142
0.0242571,68.3129
0.0242719,68.3115
0.0242867,68.3102
0.0243015,68.3089
0.0243164,68.3075
0.0243312,68.3062
0.024346,68.3049
0.0243608,68.3035
0.0243756,68.3022
0.0243904,68.3009
0.0244052,68.2995
0.02442,68.2982
0.0244348,68.2969
0.0244496,68.2955
0.0244644,68.2942
0.0244793,68.2928
0.0244941,68.2915
0.0245089,68.2902
0.0245237,68.2888
0.0245385,68.2875
0.0245533,68.2862
0.0245681,68.2848
0.0245829,68.2835
0.0245977,68.2822
0.0246125,68.2808
0.0246273,68.2795
0.0246422,68.2782
0.024657,68.2768
0.0246718,68.2755
0.0246866,68.2741
0.0247014,68.2728
0.0247162,68.2715
0.024731,68.2701
0.0247458,68.2688
0.0247606,68.2675
0.0247754,68.2661
0.0247902,68.2648
0.0248051,68.2635
0.0248199,68.2621
0.0248347,68.2608
0.0248495,68.2595
0.0248643,68.2581
0.0248791,68.2568
0.0248939,68.2555
0.0249087,68.2541
0.0249235,68.2528
0.0249383,68.2515
0.0249531,68.2501
0.024968,68.2488
0.0249828,68.2475
0.0249976,68.2461
0.0250124,68.2448
0.0250272,68.2435
0.025042,68.2421
0.0250568,68.2408
0.0250716,68.2395
0.0250864,68.2381
0.0251012,68.2368
0.025116,68.2355
0.0251309,68.2341
0.0251457,68.2328
0.0251605,68.2315
0.0251753,68.2301
0.0251901,68.2288
0.0252049,68.2275
0.0252197,68.2261
0.0252345,68.2248
0.0252493,68.2235
0.0252641,68.2221
0.0252789,68.2208
0.0252937,68.2195
0.0253086,68.2181
0.0253234,68.2168
0.0253382,68.2155
0.025353,68.2141
0.0253678,68.2128
0.0253826,68.2115
0.0253974,68.2101
0.0254122,68.2088
0.025427,68.2075
0.0254418,68.2061
0.0254566,68.2048
0.0254715,68.2035
0.0254863,68.2021
0.0255011,68.2008
0.0255159,68.1995
0.0255307,68.1981
0.0255455,68.1968
0.0255603,68.1955
0.0255751,68.1941
0.0255899,68.1928
0.0256047,68.1915
0.0256195,68.1901
0.0256344,68.1888
0.0256492,68.1875
0.025664,68.1862
0.0256788,68.1848
0.0256936,68.1835
0.0257084,68.1822
0.0257232,68.1808
0.025738,68.1795
0.0257528,68.1782
0.0257676,68.1768
0.0257824,68.1755
0.0257973,68.1742
0.0258121,68.1728
0.0258269,68.1715
0.0258417,68.1702
0.0258565,68.1688
0.0258713,68.1675
0.0258861,68.1662
0.0259009,68.1648
0.0259157,68.1635
0.0259305,68.1622
0.0259453,68.1609
0.0259602,68.1595
0.025975,68.1582
0.0259898,68.1569
0.0260046,68.1555
0.0260194,68.1542
0.0260342,68.1529
0.026049,68.1515
0.0260638,68.1502
0.0260786,68.1489
0.0260934,68.1475
0.0261082,68.1462
0.0261231,68.1449
0.0261379,68.1436
0.0261527,68.1422
0.0261675,68.1409
0.0261823,68.1396
0.0261971,68.1382
0.0262119,68.1369
0.0262267,68.1356
0.0262415,68.1342
0.0262563,68.1329
0.0262711,68.1316
0.026286,68.1302
0.0263008,68.1289
0.0263156,68.1276
0.0263304,68.1263
0.0263452,68.1249
0.02636,68.1236
0.0263748,68.1223
0.0263896,68.1209
0.0264044,68.1196
0.0264192,68.1183
0.026434,68.1169
0.0264488,68.1156
0.0264637,68.1143
0.0264785,68.113
0.0264933,68.1116
0.0265081,68.1103
0.0265229,68.109
0.0265377,68.1076
0.0265525,68.1063
0.0265673,68.105
0.0265821,68.1036
0.0265969,68.1023
0.0266117,68.101
0.0266266,68.0997
0.0266414,68.0983
0.0266562,68.097
0.026671,68.0957
0.0266858,68.0943
0.0267006,68.093
0.0267154,68.0917
0.0267302,68.0904
0.026745,68.089
0.0267598,68.0877
0.0267746,68.0864
0.0267895,68.085
0.0268043,68.0837
0.0268191,68.0824
0.0268339,68.0811
0.0268487,68.0797
0.0268635,68.0784
0.0268783,68.0771
0.0268931,68.0757
0.0269079,68.0744
0.0269227,68.0731
0.0269375,68.0718
0.0269524,68.0704
0.0269672,68.0691
0.026982,68.0678
0.0269968,68.0664
0.0270116,68.0651
0.0270264,68.0638
0.0270412,68.0624
0.027056,68.0611
0.0270708,68.0598
0.0270856,68.0585
0.0271004,68.0571
0.0271153,68.0558
0.0271301,68.0545
0.0271449,68.0532
0.0271597,68.0518
0.0271745,68.0505
0.0271893,68.0492
0.0272041,68.0478
0.0272189,68.0465
0.0272337,68.0452
0.0272485,68.0439
0.0272633,68.0425
0.0272782,68.0412
0.027293,68.0399
0.0273078,68.0385
0.0273226,68.0372
0.0273374,68.0359
0.0273522,68.0346
0.027367,68.0332
0.0273818,68.0319
0.0273966,68.0306
0.0274114,68.0292
0.0274262,68.0279
0.0274411,68.0266
0.0274559,68.0253
0.0274707,68.0239
0.0274855,68.0226
0.0275003,68.0213
0.0275151,68.0199
0.0275299,68.0186
0.0275447,68.0173
0.0275595,68.016
0.0275743,68.0146
0.0275891,68.0133
0.027604,68.012
0.0276188,68.0107
0.0276336,68.0093
0.0276484,68.008
0.0276632,68.0067
0.027678,68.0053
0.0276928,68.004
0.0277076,68.0027
0.0277224,68.0014
0.0277372,68
0.027752,67.9987
0.0277668,67.9974
0.0277817,67.9961
0.0277965,67.9947
0.0278113,67.9934
0.0278261,67.9921
0.0278409,67.9907
0.0278557,67.9894
0.0278705,67.9881
0.0278853,67.9868
0.0279001,67.9854
0.0279149,67.9841
0.0279297,67.9828
0.0279446,67.9815
0.0279594,67.9801
0.0279742,67.9788
0.027989,67.9775
0.0280038,67.9761
0.0280186,67.9748
0.0280334,67.9735
0.0280482,67.9722
0.028063,67.9708
0.0280778,67.9695
0.0280926,67.9682
0.0281075,67.9669
0.0281223,67.9655
0.0281371,67.9642
0.0281519,67.9629
0.0281667,67.9616
0.0281815,67.9602
0.0281963,67.9589
0.0282111,67.9576
0.0282259,67.9562
0.0282407,67.9549
0.0282555,67.9536
0.0282704,67.9523
0.0282852,67.9509
0.0283,67.9496
0.0283148,67.9483
0.0283296,67.947
0.0283444,67.9456
0.0283592,67.9443
0.028374,67.943
0.0283888,67.9417
0.0284036,67.9403
0.0284184,67.939
0.0284333,67.9377
0.0284481,67.9363
0.0284629,67.935
0.0284777,67.9337
0.0284925,67.9324
0.0285073,67.931
0.0285221,67.9297
0.0285369,67.9284
0.0285517,67.9271
0.0285665,67.9257
0.0285813,67.9244
0.0285962,67.9231
0.028611,67.9218
0.0286258,67.9204
0.0286406,67.9191
0.0286554,67.9178
0.0286702,67.9165
0.028685,67.9151
0.0286998,67.9138
0.0287146,67.9125
0.0287294,67.9112
0.0287442,67.9098
0.0287591,67.9085
0.0287739,67.9072
0.0287887,67.9058
0.0288035,67.9045
0.0288183,67.9032
0.0288331,67.9019
0.0288479,67.9005
0.0288627,67.8992
0.0288775,67.8979
0.0288923,67.8966
0.0289071,67.8952
0.028922,67.8939
0.0289368,67.8926
0.0289516,67.8913
0.0289664,67.8899
0.0289812,67.8886
0.028996,67.8873
0.0290108,67.886
0.0290256,67.8846
0.0290404,67.8833
0.0290552,67.882
0.02907,67.8807
0.0290848,67.8793
0.0290997,67.878
0.0291145,67.8767
0.0291293,67.8754
0.0291441,67.874
0.0291589,67.8727
0.0291737,67.8714
0.0291885,67.8701
0.0292033,67.8687
0.0292181,67.8674
0.0292329,67.8661
0.0292477,67.8648
0.0292626,67.8634
0.0292774,67.8621
0.0292922,67.8608
0.029307,67.8594
0.0293218,67.8581
0.0293366,67.8568
0.0293514,67.8555
0.0293662,67.8541
0.029381,67.8528
0.0293958,67.8515
0.0294106,67.8502
0.0294255,67.8488
0.0294403,67.8475
0.0294551,67.8462
0.0294699,67.8449
0.0294847,67.8435
0.0294995,67.8422
0.0295143,67.8409
0.0295291,67.8396
0.0295439,67.8382
0.0295587,67.8369
0.0295735,67.8356
0.0295884,67.8343
0.0296032,67.8329
0.029618,67.8316
0.0296328,67.8303
0.0296476,67.829
0.0296624,67.8276
0.0296772,67.8263
0.029692,67.825
0.0297068,67.8237
0.0297216,67.8223
0.0297364,67.821
0.0297513,67.8197
0.0297661,67.8184
0.0297809,67.817
0.0297957,67.8157
0.0298105,67.8144
0.0298253,67.8131
0.0298401,67.8117
0.0298549,67.8104
0.0298697,67.8091
0.0298845,67.8078
0.0298993,67.8064
0.0299142,67.8051
0.029929,67.8038
0.0299438,67.8025
0.0299586,67.8011
0.0299734,67.7998
0.0299882,67.7985
0.030003,67.7972
0.0300178,67.7958
0.0300326,67.7945
0.0300474,67.7932
0.0300622,67.7919
0.0300771,67.7905
0.0300919,67.7892
0.0301067,67.7879
0.0301215,67.7866
0.0301363,67.7852
0.0301511,67.7839
0.0301659,67.7826
0.0301807,67.7813
0.0301955,67.7799
0.0302103,67.7786
0.0302251,67.7773
0.03024,67.776
0.0302548,67.7746
0.0302696,67.7733
0.0302844,67.772
0.0302992,67.7707
0.030314,67.7693
0.0303288,67.768
0.0303436,67.7667
0.0303584,67.7654
0.0303732,67.764
0.030388,67.7627
0.0304028,67.7614
0.0304177,67.7601
0.0304325,67.7587
0.0304473,67.7574
0.0304621,67.7561
0.0304769,67.7548
0.0304917,67.7534
0.0305065,67.7521
0.0305213,67.7508
0.0305361,67.7495
0.0305509,67.7482
0.0305657,67.7468
0.0305806,67.7455
0.0305954,67.7442
0.0306102,67.7429
0.030625,67.7415
0.0306398,67.7402
0.0306546,67.7389
0.0306694,67.7376
0.0306842,67.7362
0.030699,67.7349
0.0307138,67.7336
0.0307286,67.7323
0.0307435,67.7309
0.0307583,67.7296
0.0307731,67.7283
0.0307879,67.727
0.0308027,67.7256
0.0308175,67.7243
0.0308323,67.723
0.0308471,67.7217
0.0308619,67.7203
0.0308767,67.719
0.0308915,67.7177
0.0309064,67.7164
0.0309212,67.715
0.030936,67.7137
0.0309508,67.7124
0.0309656,67.7111
0.0309804,67.7097
0.0309952,67.7084
0.03101,67.7071
0.0310248,67.7058
0.0310396,67.7044
0.0310544,67.7031
0.0310693,67.7018
0.0310841,67.7005
0.0310989,67.6991
0.0311137,67.6978
0.0311285,67.6965
0.0311433,67.6952
0.0311581,67.6938
0.0311729,67.6925
0.0311877,67.6912
0.0312025,67.6899
0.0312173,67.6886
0.0312322,67.6872
0.031247,67.6859
0.0312618,67.6846
0.0312766,67.6833
0.0312914,67.6819
0.0313062,67.6806
0.031321,67.6793
0.0313358,67.678
0.0313506,67.6766
0.0313654,67.6753
0.0313802,67.674
0.0313951,67.6727
0.0314099,67.6713
0.0314247,67.67
0.0314395,67.6687
0.0314543,67.6674
0.0314691,67.666
0.0314839,67.6647
0.0314987,67.6634
0.0315135,67.6621
0.0315283,67.6607
0.0315431,67.6594
0.031558,67.6581
0.0315728,67.6568
0.0315876,67.6554
0.0316024,67.6541
0.0316172,67.6528
0.031632,67.6515
0.0316468,67.6501
0.0316616,67.6488
0.0316764,67.6475
0.0316912,67.6462
0.031706,67.6449
0.0317208,67.6435
0.0317357,67.6422
0.0317505,67.6409
0.0317653,67.6396
0.0317801,67.6382
0.0317949,67.6369
0.0318097,67.6356
0.0318245,67.6343
0.0318393,67.6329
0.0318541,67.6316
0.0318689,67.6303
0.0318837,67.629
0.0318986,67.6276
0.0319134,67.6263
0.0319282,67.625
0.031943,67.6237
0.0319578,67.6223
0.0319726,67.621
0.0319874,67.6197
0.0320022,67.6184
0.032017,67.617
0.0320318,67.6157
0.0320466,67.6144
0.0320615,67.6131
0.0320763,67.6117
0.0320911,67.6104
0.0321059,67.6091
0.0321207,67.6078
0.0321355,67.6065
0.0321503,67.6051
0.0321651,67.6038
0.0321799,67.6025
0.0321947,67.6012
0.0322095,67.5998
0.0322244,67.5985
0.0322392,67.5972
0.032254,67.5959
0.0322688,67.5945
0.0322836,67.5932
0.0322984,67.5919
0.0323132,67.5906
0.032328,67.5892
0.0323428,67.5879
0.0323576,67.5866
0.0323724,67.5853
0.0323873,67.5839
0.0324021,67.5826
0.0324169,67.5813
0.0324317,67.58
0.0324465,67.5786
0.0324613,67.5773
0.0324761,67.576
0.0324909,67.5747
0.0325057,67.5733
0.0325205,67.572
0.0325353,67.5707
0.0325502,67.5694
0.032565,67.5681
0.0325798,67.5667
0.0325946,67.5654
0.0326094,67.5641
0.0326242,67.5628
0.032639,67.5614
0.0326538,67.5601
0.0326686,67.5588
0.0326834,67.5575
0.0326982,67.5561
0.0327131,67.5548
0.0327279,67.5535
0.0327427,67.5522
0.0327575,67.5508
0.0327723,67.5495
0.0327871,67.5482
0.0328019,67.5469
0.0328167,67.5455
0.0328315,67.5442
0.0328463,67.5429
0.0328611,67.5416
0.032876,67.5402
0.0328908,67.5389
0.0329056,67.5376
0.0329204,67.5363
0.0329352,67.535
0.03295,67.5336
0.0329648,67.5323
0.0329796,67.531
0.0329944,67.5297
0.0330092,67.5283
0.033024,67.527
0.0330388,67.5257
0.0330537,67.5244
0.0330685,67.523
0.0330833,67.5217
0.0330981,67.5204
0.0331129,67.5191
0.0331277,67.5177
0.0331425,67.5164
0.0331573,67.5151
0.0331721,67.5138
0.0331869,67.5124
0.0332017,67.5111
0.0332166,67.5098
0.0332314,67.5085
0.0332462,67.5071
0.033261,67.5058
0.0332758,67.5045
0.0332906,67.5032
0.0333054,67.5018
0.0333202,67.5005
0.033335,67.4992
0.0333498,67.4979
0.0333646,67.4966
0.0333795,67.4952
0.0333943,67.4939
0.0334091,67.4926
0.0334239,67.4913
0.0334387,67.4899
0.0334535,67.4886
0.0334683,67.4873
0.0334831,67.486
0.0334979,67.4846
0.0335127,67.4833
0.0335275,67.482
0.0335424,67.4807
0.0335572,67.4793
0.033572,67.478
0.0335868,67.4767
0.0336016,67.4754
0.0336164,67.474
0.0336312,67.4727
0.033646,67.4714
0.0336608,67.4701
0.0336756,67.4687
0.0336904,67.4674
0.0337053,67.4661
0.0337201,67.4648
0.0337349,67.4635
0.0337497,67.4621
0.0337645,67.4608
0.0337793,67.4595
0.0337941,67.4582
0.0338089,67.4568
0.0338237,67.4555
0.0338385,67.4542
0.0338533,67.4529
0.0338682,67.4515
0.033883,67.4502
0.0338978,67.4489
0.0339126,67.4476
0.0339274,67.4462
0.0339422,67.4449
0.033957,67.4436
0.0339718,67.4423
0.0339866,67.4409
0.0340014,67.4396
0.0340162,67.4383
0.0340311,67.437
0.0340459,67.4356
0.0340607,67.4343
0.0340755,67.433
0.0340903,67.4317
0.0341051,67.4304
0.0341199,67.429
0.0341347,67.4277
0.0341495,67.4264
0.0341643,67.4251
0.0341791,67.4237
0.0341939,67.4224
0.0342088,67.4211
0.0342236,67.4198
0.0342384,67.4184
0.0342532,67.4171
0.034268,67.4158
0.0342828,67.4145
0.0342976,67.4131
0.0343124,67.4118
0.0343272,67.4105
0.034342,67.4092
0.0343568,67.4078
0.0343717,67.4065
0.0343865,67.4052
0.0344013,67.4039
0.0344161,67.4025
0.0344309,67.4012
0.0344457,67.3999
0.0344605,67.3986
0.0344753,67.3972
0.0344901,67.3959
0.0345049,67.3946
0.0345197,67.3933
0.0345346,67.392
0.0345494,67.3906
0.0345642,67.3893
0.034579,67.388
0.0345938,67.3867
0.0346086,67.3853
0.0346234,67.384
0.0346382,67.3827
0.034653,67.3814
0.0346678,67.38
0.0346826,67.3787
0.0346975,67.3774
0.0347123,67.3761
0.0347271,67.3747
0.0347419,67.3734
0.0347567,67.3721
0.0347715,67.3708
0.0347863,67.3694
0.0348011,67.3681
0.0348159,67.3668
0.0348307,67.3655
0.0348455,67.3641
0.0348604,67.3628
0.0348752,67.3615
0.03489,67.3602
