Position_x,Position_y,value
0.575,0.35,1.52822
0.6,0.35,1.52822
0.625,0.35,1.52822
0.65,0.35,1.52822
0.675,0.35,1.52822
0.7,0.35,1.52822
0.725,0.35,1.52822
0.75,0.35,1.52821
0.775,0.35,1.52822
0.8,0.35,1.52835
0.825,0.35,1.52855
0.85,0.35,1.52663
0.875,0.35,1.5192
0.9,0.35,1.52764
0.925,0.35,1.63291
0.95,0.35,1.82475
0.975,0.35,1.53661
1,0.35,-0.5
0,0.325,1.5
0.025,0.325,1.52767
0.05,0.325,1.53043
0.075,0.325,1.52881
0.1,0.325,1.5282
0.125,0.325,1.52818
0.15,0.325,1.52821
0.175,0.325,1.52822
0.2,0.325,1.52822
0.225,0.325,1.52822
0.25,0.325,1.52822
0.275,0.325,1.52822
0.3,0.325,1.52822
0.325,0.325,1.52822
0.35,0.325,1.52822
0.375,0.325,1.52822
0.4,0.325,1.52822
0.425,0.325,1.52822
0.45,0.325,1.52822
0.475,0.325,1.52822
0.5,0.325,1.52822
0.525,0.325,1.52822
0.55,0.325,1.52822
0.575,0.325,1.52822
0.6,0.325,1.52822
0.625,0.325,1.52822
0.65,0.325,1.52822
0.675,0.325,1.52822
0.7,0.325,1.52822
0.725,0.325,1.52822
0.75,0.325,1.52821
0.775,0.325,1.52822
0.8,0.325,1.52835
0.825,0.325,1.52855
0.85,0.325,1.52663
0.875,0.325,1.5192
0.9,0.325,1.52764
0.925,0.325,1.63291
0.95,0.325,1.82476
0.975,0.325,1.53661
1,0.325,-0.5
0,0.3,1.5
0.025,0.3,1.52767
0.05,0.3,1.53043
0.075,0.3,1.52881
0.1,0.3,1.5282
0.125,0.3,1.52818
0.15,0.3,1.52821
0.175,0.3,1.52822
0.2,0.3,1.52822
0.225,0.3,1.52822
0.25,0.3,1.52822
0.275,0.3,1.52822
0.3,0.3,1.52822
0.325,0.3,1.52822
0.35,0.3,1.52822
0.375,0.3,1.52822
0.4,0.3,1.52822
0.425,0.3,1.52822
0.45,0.3,1.52822
0.475,0.3,1.52822
0.5,0.3,1.52822
0.525,0.3,1.52822
0.55,0.3,1.52822
0.575,0.3,1.52822
0.6,0.3,1.52822
0.625,0.3,1.52822
0.65,0.3,1.52822
0.675,0.3,1.52822
0.7,0.3,1.52822
0.725,0.3,1.52822
0.75,0.3,1.52821
0.775,0.3,1.52822
0.8,0.3,1.52835
0.825,0.3,1.52855
0.85,0.3,1.52663
0.875,0.3,1.5192
0.9,0.3,1.52764
0.925,0.3,1.63291
0.95,0.3,1.82476
0.975,0.3,1.53661
1,0.3,-0.5
0,0.275,1.5
0.025,0.275,1.52767
0.05,0.275,1.53043
0.075,0.275,1.52881
0.1,0.275,1.5282
0.125,0.275,1.52818
0.15,0.275,1.52821
0.175,0.275,1.52822
0.2,0.275,1.52822
0.225,0.275,1.52822
0.25,0.275,1.52822
0.275,0.275,1.52822
0.3,0.275,1.52822
0.325,0.275,1.52822
0.35,0.275,1.52822
0.375,0.275,1.52822
0.4,0.275,1.52822
0.425,0.275,1.52822
0.45,0.275,1.52822
0.475,0.275,1.52822
0.5,0.275,1.52822
0.525,0.275,1.52822
0.55,0.275,1.52822
0.575,0.275,1.52822
0.6,0.275,1.52822
0.625,0.275,1.52822
0.65,0.275,1.52822
0.675,0.275,1.52822
0.7,0.275,1.52822
0.725,0.275,1.52822
0.75,0.275,1.52821
0.775,0.275,1.52822
0.8,0.275,1.52835
0.825,0.275,1.52855
0.85,0.275,1.52663
0.875,0.275,1.5192
0.9,0.275,1.52764
0.925,0.275,1.63291
0.95,0.275,1.82475
0.975,0.275,1.53661
1,0.275,-0.5
0,0.25,1.5
0.025,0.25,1.52767
0.05,0.25,1.53043
0.075,0.25,1.52881
0.1,0.25,1.5282
0.125,0.25,1.52818
0.15,0.25,1.52821
0.175,0.25,1.52822
0.2,0.25,1.52822
0.225,0.25,1.52822
0.25,0.25,1.52822
0.275,0.25,1.52822
0.3,0.25,1.52822
0.325,0.25,1.52822
0.35,0.25,1.52822
0.375,0.25,1.52822
0.4,0.25,1.52822
0.425,0.25,1.52822
0.45,0.25,1.52822
0.475,0.25,1.52822
0.5,0.25,1.52822
0.525,0.25,1.52822
0.55,0.25,1.52822
0.575,0.25,1.52822
0.6,0.25,1.52822
0.625,0.25,1.52821
0.65,0.25,1.52821
0.675,0.25,1.52821
0.7,0.25,1.52821
0.725,0.25,1.52821
0.75,0.25,1.52821
0.775,0.25,1.52821
0.8,0.25,1.52834
0.825,0.25,1.52854
0.85,0.25,1.52663
0.875,0.25,1.5192
0.9,0.25,1.52763
0.925,0.25,1.6329
0.95,0.25,1.82475
0.975,0.25,1.53661
1,0.25,-0.5
0,0.225,1.5
0.025,0.225,1.52767
0.05,0.225,1.53043
0.075,0.225,1.52881
0.1,0.225,1.5282
0.125,0.225,1.52818
0.15,0.225,1.52821
0.175,0.225,1.52822
0.2,0.225,1.52822
0.225,0.225,1.52822
0.25,0.225,1.52822
0.275,0.225,1.52822
0.3,0.225,1.52822
0.325,0.225,1.52822
0.35,0.225,1.52822
0.375,0.225,1.52822
0.4,0.225,1.52822
0.425,0.225,1.52822
0.45,0.225,1.52822
0.475,0.225,1.52822
0.5,0.225,1.52822
0.525,0.225,1.52822
0.55,0.225,1.52822
0.575,0.225,1.52822
0.6,0.225,1.52822
0.625,0.225,1.52822
0.65,0.225,1.52822
0.675,0.225,1.52822
0.7,0.225,1.52822
0.725,0.225,1.52822
0.75,0.225,1.52821
0.775,0.225,1.52822
0.8,0.225,1.52835
0.825,0.225,1.52855
0.85,0.225,1.52663
0.875,0.225,1.5192
0.9,0.225,1.52764
0.925,0.225,1.63291
0.95,0.225,1.82476
0.975,0.225,1.53661
1,0.225,-0.5
0,0.2,1.5
0.025,0.2,1.52767
0.05,0.2,1.53044
0.075,0.2,1.52882
0.1,0.2,1.52821
0.125,0.2,1.5282
0.15,0.2,1.52823
0.175,0.2,1.52824
0.2,0.2,1.52825
0.225,0.2,1.52825
0.25,0.2,1.52825
0.275,0.2,1.52826
0.3,0.2,1.52826
0.325,0.2,1.52826
0.35,0.2,1.52827
0.375,0.2,1.52827
0.4,0.2,1.52827
0.425,0.2,1.52828
0.45,0.2,1.52828
0.475,0.2,1.52828
0.5,0.2,1.52829
0.525,0.2,1.52829
0.55,0.2,1.52829
0.575,0.2,1.5283
0.6,0.2,1.5283
0.625,0.2,1.5283
0.65,0.2,1.52831
0.675,0.2,1.52831
0.7,0.2,1.52831
0.725,0.2,1.52832
0.75,0.2,1.52832
0.775,0.2,1.52832
0.8,0.2,1.52846
0.825,0.2,1.52866
0.85,0.2,1.52675
0.875,0.2,1.51932
0.9,0.2,1.52776
0.925,0.2,1.63304
0.95,0.2,1.8249
0.975,0.2,1.53675
1,0.2,-0.5
0,0.175,1.5
0.025,0.175,1.52768
0.05,0.175,1.53044
0.075,0.175,1.52883
0.1,0.175,1.52822
0.125,0.175,1.52822
0.15,0.175,1.52826
0.175,0.175,1.52827
0.2,0.175,1.52828
0.225,0.175,1.52828
0.25,0.175,1.52829
0.275,0.175,1.5283
0.3,0.175,1.5283
0.325,0.175,1.52831
0.35,0.175,1.52832
0.375,0.175,1.52832
0.4,0.175,1.52833
0.425,0.175,1.52834
0.45,0.175,1.52834
0.475,0.175,1.52835
0.5,0.175,1.52836
0.525,0.175,1.52837
0.55,0.175,1.52837
0.575,0.175,1.52838
0.6,0.175,1.52839
0.625,0.175,1.52839
0.65,0.175,1.5284
0.675,0.175,1.52841
0.7,0.175,1.52841
0.725,0.175,1.52842
0.75,0.175,1.52842
0.775,0.175,1.52843
0.8,0.175,1.52857
0.825,0.175,1.52878
0.85,0.175,1.52687
0.875,0.175,1.51945
0.9,0.175,1.52789
0.925,0.175,1.63318
0.95,0.175,1.82506
0.975,0.175,1.53689
1,0.175,-0.5
0,0.15,1.5
0.025,0.15,1.52762
0.05,0.15,1.53033
0.075,0.15,1.52867
0.1,0.15,1.52801
0.125,0.15,1.52795
0.15,0.15,1.52793
0.175,0.15,1.52789
0.2,0.15,1.52785
0.225,0.15,1.5278
0.25,0.15,1.52775
0.275,0.15,1.52771
0.3,0.15,1.52766
0.325,0.15,1.52762
0.35,0.15,1.52757
0.375,0.15,1.52752
0.4,0.15,1.52748
0.425,0.15,1.52743
0.45,0.15,1.52739
0.475,0.15,1.52734
0.5,0.15,1.52729
0.525,0.15,1.52725
0.55,0.15,1.5272
0.575,0.15,1.52715
0.6,0.15,1.52711
0.625,0.15,1.52706
0.65,0.15,1.52702
0.675,0.15,1.52697
0.7,0.15,1.52692
0.725,0.15,1.52688
0.75,0.15,1.52683
0.775,0.15,1.52678
0.8,0.15,1.52687
0.825,0.15,1.52702
0.85,0.15,1.52506
0.875,0.15,1.51759
0.9,0.15,1.52598
0.925,0.15,1.63112
0.95,0.15,1.82275
0.975,0.15,1.5348
1,0.15,-0.5
0,0.125,1.5
0.025,0.125,1.52742
0.05,0.125,1.52995
0.075,0.125,1.52811
0.1,0.125,1.52728
0.125,0.125,1.52704
0.15,0.125,1.52686
0.175,0.125,1.52664
0.2,0.125,1.52642
0.225,0.125,1.5262
0.25,0.125,1.52598
0.275,0.125,1.52576
0.3,0.125,1.52554
0.325,0.125,1.52532
0.35,0.125,1.5251
0.375,0.125,1.52488
0.4,0.125,1.52466
0.425,0.125,1.52444
0.45,0.125,1.52422
0.475,0.125,1.524
0.5,0.125,1.52378
0.525,0.125,1.52356
0.55,0.125,1.52333
0.575,0.125,1.52311
0.6,0.125,1.52289
0.625,0.125,1.52267
0.65,0.125,1.52245
0.675,0.125,1.52223
0.7,0.125,1.52201
0.725,0.125,1.52179
0.75,0.125,1.52156
0.775,0.125,1.52135
0.8,0.125,1.52126
0.825,0.125,1.52124
0.85,0.125,1.51911
0.875,0.125,1.51149
0.9,0.125,1.51967
0.925,0.125,1.6243
0.95,0.125,1.81509
0.975,0.125,1.52791
1,0.125,-0.5
0,0.1,1.5
0.025,0.1,1.52771
0.05,0.1,1.53054
0.075,0.1,1.529
0.1,0.1,1.52846
0.125,0.1,1.52852
0.15,0.1,1.52863
0.175,0.1,1.52871
0.2,0.1,1.52879
0.225,0.1,1.52886
0.25,0.1,1.52894
0.275,0.1,1.52901
0.3,0.1,1.52909
0.325,0.1,1.52916
0.35,0.1,1.52924
0.375,0.1,1.52931
0.4,0.1,1.52939
0.425,0.1,1.52946
0.45,0.1,1.52954
0.475,0.1,1.52961
0.5,0.1,1.52969
0.525,0.1,1.52976
0.55,0.1,1.52984
0.575,0.1,1.52991
0.6,0.1,1.52999
0.625,0.1,1.53006
0.65,0.1,1.53014
0.675,0.1,1.53021
0.7,0.1,1.53029
0.725,0.1,1.53036
0.75,0.1,1.53043
0.775,0.1,1.53051
0.8,0.1,1.53072
0.825,0.1,1.53099
0.85,0.1,1.52915
0.875,0.1,1.5218
0.9,0.1,1.5303
0.925,0.1,1.63573
0.95,0.1,1.82791
0.975,0.1,1.53954
1,0.1,-0.5
0,0.075,1.5
0.025,0.075,1.53093
0.05,0.075,1.53651
0.075,0.075,1.5376
0.1,0.075,1.53972
0.125,0.075,1.54245
0.15,0.075,1.54524
0.175,0.075,1.54799
0.2,0.075,1.55074
0.225,0.075,1.55349
0.25,0.075,1.55624
0.275,0.075,1.55899
0.3,0.075,1.56174
0.325,0.075,1.56449
0.35,0.075,1.56724
0.375,0.075,1.56999
0.4,0.075,1.57275
0.425,0.075,1.5755
0.45,0.075,1.57825
0.475,0.075,1.581
0.5,0.075,1.58375
0.525,0.075,1.5865
0.55,0.075,1.58925
0.575,0.075,1.59201
0.6,0.075,1.59476
0.625,0.075,1.59751
0.65,0.075,1.60026
0.675,0.075,1.60302
0.7,0.075,1.60577
0.725,0.075,1.60852
0.75,0.075,1.61127
0.775,0.075,1.61402
0.8,0.075,1.61691
0.825,0.075,1.61988
0.85,0.075,1.62063
0.875,0.075,1.61558
0.9,0.075,1.6271
0.925,0.075,1.74049
0.95,0.075,1.94554
0.975,0.075,1.64532
1,0.075,-0.5
0,0.05,1.5
0.025,0.05,1.5367
0.05,0.05,1.54666
0.075,0.05,1.55182
0.1,0.05,1.55808
0.125,0.05,1.565
0.15,0.05,1.57197
0.175,0.05,1.57891
0.2,0.05,1.58584
0.225,0.05,1.59278
0.25,0.05,1.59971
0.275,0.05,1.60665
0.3,0.05,1.61359
0.325,0.05,1.62052
0.35,0.05,1.62746
0.375,0.05,1.6344
0.4,0.05,1.64134
0.425,0.05,1.64827
0.45,0.05,1.65521
0.475,0.05,1.66215
0.5,0.05,1.66909
0.525,0.05,1.67603
0.55,0.05,1.68297
0.575,0.05,1.68991
0.6,0.05,1.69685
0.625,0.05,1.70379
0.65,0.05,1.71073
0.675,0.05,1.71768
0.7,0.05,1.72462
0.725,0.05,1.73156
0.75,0.05,1.7385
0.775,0.05,1.74544
0.8,0.05,1.75253
0.825,0.05,1.75971
0.85,0.05,1.7645
0.875,0.05,1.76302
0.9,0.05,1.77941
0.925,0.05,1.9057
0.95,0.05,2.13104
0.975,0.05,1.81139
1,0.05,-0.5
0,0.025,1.5
0.025,0.025,1.52589
0.05,0.025,1.52718
0.075,0.025,1.52416
0.1,0.025,1.52213
0.125,0.025,1.52069
0.15,0.025,1.5193
0.175,0.025,1.51788
0.2,0.025,1.51645
0.225,0.025,1.51502
0.25,0.025,1.51359
0.275,0.025,1.51217
0.3,0.025,1.51074
0.325,0.025,1.50931
0.35,0.025,1.50789
0.375,0.025,1.50646
0.4,0.025,1.50503
0.425,0.025,1.50361
0.45,0.025,1.50218
0.475,0.025,1.50076
0.5,0.025,1.49933
0.525,0.025,1.4979
0.55,0.025,1.49648
0.575,0.025,1.49505
0.6,0.025,1.49362
0.625,0.025,1.4922
0.65,0.025,1.49077
0.675,0.025,1.48934
0.7,0.025,1.48792
0.725,0.025,1.48649
0.75,0.025,1.48506
0.775,0.025,1.48364
0.8,0.025,1.48234
0.825,0.025,1.48111
0.85,0.025,1.47781
0.875,0.025,1.46915
0.9,0.025,1.47597
0.925,0.025,1.577
0.95,0.025,1.76199
0.975,0.025,1.48019
1,0.025,-0.5
0,0,1.5
0.025,0,1.45
0.05,0,1.4
0.075,0,1.35
0.1,0,1.3
0.125,0,1.25
0.15,0,1.2
0.175,0,1.15
0.2,0,1.1
0.225,0,1.05
0.25,0,1
0.275,0,0.95
0.3,0,0.9
0.325,0,0.85
0.35,0,0.8
0.375,0,0.75
0.4,0,0.7
0.425,0,0.65
0.45,0,0.6
0.475,0,0.55
0.5,0,0.5
0.525,0,0.45
0.55,0,0.4
0.575,0,0.35
0.6,0,0.3
0.625,0,0.25
0.65,0,0.2
0.675,0,0.15
0.7,0,0.1
0.725,0,0.05
0.75,0,0
0.775,0,-0.05
0.8,0,-0.1
0.825,0,-0.15
0.85,0,-0.2
0.875,0,-0.25
0.9,0,-0.3
0.925,0,-0.35
0.95,0,-0.4
0.975,0,-0.45
1,0,-0.5
